date,region,cum_cases,cum_deaths
2020-08-09,Andalucía,18208,1456
2020-08-10,Andalucía,18463,1456
2020-08-11,Andalucía,18919,1457
2020-08-12,Andalucía,19470,1458
2020-08-13,Andalucía,20056,1458
2020-08-14,Andalucía,20735,1458
2020-08-15,Andalucía,21315,1462
2020-08-16,Andalucía,21700,1464
2020-08-17,Andalucía,22234,1467
2020-08-18,Andalucía,22879,1469
2020-08-19,Andalucía,23616,1472
2020-08-20,Andalucía,24358,1473
2020-08-21,Andalucía,25114,1475
2020-08-22,Andalucía,25827,1477
2020-08-23,Andalucía,26521,1482
2020-08-24,Andalucía,27126,1488
2020-08-25,Andalucía,27959,1489
2020-08-26,Andalucía,28964,1494
2020-08-27,Andalucía,30015,1498
2020-08-28,Andalucía,31087,1503
2020-08-29,Andalucía,31997,1508
2020-08-30,Andalucía,32772,1514
2020-08-31,Andalucía,33681,1521
2020-09-01,Andalucía,34673,1527
2020-09-02,Andalucía,35795,1538
2020-09-03,Andalucía,36856,1545
2020-09-04,Andalucía,38293,1555
2020-09-05,Andalucía,39312,1566
2020-09-06,Andalucía,40109,1576
2020-09-07,Andalucía,40848,1581
2020-09-08,Andalucía,41822,1588
2020-09-09,Andalucía,43172,1604
2020-09-10,Andalucía,44368,1615
2020-09-11,Andalucía,45876,1634
2020-09-12,Andalucía,46820,1647
2020-09-13,Andalucía,47582,1663
2020-09-14,Andalucía,48376,1681
2020-09-15,Andalucía,49449,1698
2020-09-16,Andalucía,50920,1709
2020-09-17,Andalucía,52260,1719
2020-09-18,Andalucía,53863,1730
2020-09-19,Andalucía,55001,1740
2020-09-20,Andalucía,55748,1753
2020-09-21,Andalucía,56624,1766
2020-09-22,Andalucía,57911,1783
2020-09-23,Andalucía,59212,1797
2020-09-24,Andalucía,60700,1809
2020-09-25,Andalucía,62120,1826
2020-09-26,Andalucía,63384,1837
2020-09-27,Andalucía,64088,1857
2020-09-28,Andalucía,64872,1881
2020-09-29,Andalucía,66100,1898
2020-09-30,Andalucía,67532,1913
2020-10-01,Andalucía,69188,1938
2020-10-02,Andalucía,70948,1958
2020-10-03,Andalucía,72192,1973
2020-10-04,Andalucía,73155,1991
2020-10-05,Andalucía,74394,2001
2020-10-06,Andalucía,76307,2015
2020-10-07,Andalucía,78321,2032
2020-10-08,Andalucía,80684,2047
2020-10-09,Andalucía,83235,2068
2020-10-10,Andalucía,85092,2090
2020-10-11,Andalucía,86177,2109
2020-10-12,Andalucía,87190,2133
2020-10-13,Andalucía,88962,2151
2020-10-14,Andalucía,91773,2173
2020-10-15,Andalucía,95165,2196
2020-10-16,Andalucía,98343,2222
2020-10-17,Andalucía,100804,2246
2020-10-18,Andalucía,102038,2270
2020-10-19,Andalucía,104668,2301
2020-10-20,Andalucía,108352,2334
2020-10-21,Andalucía,112844,2369
2020-10-22,Andalucía,117394,2413
2020-10-23,Andalucía,122036,2451
2020-10-24,Andalucía,125165,2486
2020-10-25,Andalucía,126809,2535
2020-10-26,Andalucía,130336,2573
2020-10-27,Andalucía,134789,2618
2020-10-28,Andalucía,139779,2657
2020-10-29,Andalucía,144694,2703
2020-10-30,Andalucía,149609,2751
2020-10-31,Andalucía,152732,2803
2020-11-01,Andalucía,154797,2854
2020-11-02,Andalucía,156505,2905
2020-11-03,Andalucía,160389,2963
2020-11-04,Andalucía,165109,3020
2020-11-05,Andalucía,169823,3079
2020-11-06,Andalucía,174814,3155
2020-11-07,Andalucía,177988,3206
2020-11-08,Andalucía,179872,3266
2020-11-09,Andalucía,183602,3329
2020-11-10,Andalucía,187952,3393
2020-11-11,Andalucía,192339,3472
2020-11-12,Andalucía,196590,3541
2020-11-13,Andalucía,200728,3602
2020-11-14,Andalucía,203015,3662
2020-11-15,Andalucía,204374,3718
2020-11-16,Andalucía,206825,3778
2020-11-17,Andalucía,210176,3848
2020-11-18,Andalucía,213359,3901
2020-11-19,Andalucía,216258,3953
2020-11-20,Andalucía,218983,4020
2020-11-21,Andalucía,220560,4083
2020-11-22,Andalucía,221342,4139
2020-11-23,Andalucía,222807,4204
2020-11-24,Andalucía,224940,4242
2020-11-25,Andalucía,226783,4294
2020-11-26,Andalucía,228517,4346
2020-11-27,Andalucía,230347,4393
2020-11-28,Andalucía,231288,4444
2020-11-29,Andalucía,231754,4488
2020-11-30,Andalucía,232734,4531
2020-12-01,Andalucía,234161,4576
2020-12-02,Andalucía,235490,4616
2020-12-03,Andalucía,236674,4658
2020-12-04,Andalucía,237908,4689
2020-12-05,Andalucía,238691,4724
2020-12-06,Andalucía,239111,4756
2020-12-07,Andalucía,239570,4784
2020-12-08,Andalucía,239961,4810
2020-12-09,Andalucía,240839,4838
2020-12-10,Andalucía,242135,4853
2020-12-11,Andalucía,243484,4885
2020-12-12,Andalucía,244305,4914
2020-12-13,Andalucía,244719,4935
2020-12-14,Andalucía,245634,4963
2020-12-15,Andalucía,246973,4984
2020-12-16,Andalucía,248143,5006
2020-12-17,Andalucía,249245,5032
2020-12-18,Andalucía,250419,5058
2020-12-19,Andalucía,251096,5069
2020-12-20,Andalucía,251430,5087
2020-12-21,Andalucía,252334,5112
2020-12-22,Andalucía,253485,5136
2020-12-23,Andalucía,254784,5163
2020-12-24,Andalucía,255722,5177
2020-12-25,Andalucía,256153,5194
2020-12-26,Andalucía,256730,5219
2020-12-27,Andalucía,257278,5233
2020-12-28,Andalucía,258528,5246
2020-12-29,Andalucía,260315,5256
2020-12-30,Andalucía,262285,5274
2020-12-31,Andalucía,264048,5296
2020-01-01,Aragón,0,0
2020-01-02,Aragón,0,0
2020-01-03,Aragón,0,0
2020-01-04,Aragón,0,0
2020-01-05,Aragón,0,0
2020-01-06,Aragón,0,0
2020-01-07,Aragón,0,0
2020-01-08,Aragón,0,0
2020-01-09,Aragón,0,0
2020-01-10,Aragón,0,0
2020-01-11,Aragón,0,0
2020-01-12,Aragón,0,0
2020-01-13,Aragón,0,0
2020-01-14,Aragón,0,0
2020-01-15,Aragón,0,0
2020-01-16,Aragón,0,0
2020-01-17,Aragón,0,0
2020-01-18,Aragón,0,0
2020-01-19,Aragón,0,0
2020-01-20,Aragón,0,0
2020-01-21,Aragón,0,0
2020-01-22,Aragón,0,0
2020-01-23,Aragón,0,0
2020-01-24,Aragón,0,0
2020-01-25,Aragón,0,0
2020-01-26,Aragón,0,0
2020-01-27,Aragón,0,0
2020-01-28,Aragón,0,0
2020-01-29,Aragón,0,0
2020-01-30,Aragón,0,0
2020-01-31,Aragón,0,0
2020-02-01,Aragón,0,0
2020-02-02,Aragón,0,0
2020-02-03,Aragón,0,0
2020-02-04,Aragón,0,0
2020-02-05,Aragón,0,0
2020-02-06,Aragón,0,0
2020-02-07,Aragón,0,0
2020-02-08,Aragón,0,0
2020-02-09,Aragón,0,0
2020-02-10,Aragón,0,0
2020-02-11,Aragón,0,0
2020-02-12,Aragón,0,0
2020-02-13,Aragón,0,0
2020-02-14,Aragón,0,0
2020-02-15,Aragón,0,0
2020-02-16,Aragón,0,0
2020-02-17,Aragón,0,0
2020-02-18,Aragón,0,0
2020-02-19,Aragón,0,0
2020-02-20,Aragón,0,0
2020-02-21,Aragón,0,0
2020-02-22,Aragón,0,0
2020-02-23,Aragón,0,0
2020-02-24,Aragón,1,0
2020-02-25,Aragón,1,0
2020-02-26,Aragón,1,0
2020-02-27,Aragón,1,0
2020-02-28,Aragón,2,0
2020-02-29,Aragón,2,0
2020-03-01,Aragón,2,0
2020-03-02,Aragón,2,0
2020-03-03,Aragón,2,0
2020-03-04,Aragón,4,0
2020-03-05,Aragón,7,0
2020-03-06,Aragón,10,0
2020-03-07,Aragón,18,0
2020-03-08,Aragón,31,2
2020-03-09,Aragón,36,4
2020-03-10,Aragón,42,5
2020-03-11,Aragón,60,5
2020-03-12,Aragón,80,8
2020-03-13,Aragón,100,8
2020-03-14,Aragón,138,9
2020-03-15,Aragón,170,10
2020-03-16,Aragón,206,14
2020-03-17,Aragón,241,14
2020-03-18,Aragón,312,17
2020-03-19,Aragón,403,23
2020-03-20,Aragón,508,28
2020-03-21,Aragón,624,32
2020-03-22,Aragón,726,43
2020-03-23,Aragón,844,54
2020-03-24,Aragón,1044,64
2020-03-25,Aragón,1279,88
2020-03-26,Aragón,1518,107
2020-03-27,Aragón,1802,117
2020-03-28,Aragón,1994,132
2020-03-29,Aragón,2135,151
2020-03-30,Aragón,2323,182
2020-03-31,Aragón,2603,209
2020-04-01,Aragón,2804,238
2020-04-02,Aragón,2986,260
2020-04-03,Aragón,3158,289
2020-04-04,Aragón,3260,309
2020-04-05,Aragón,3349,338
2020-04-06,Aragón,3503,375
2020-04-07,Aragón,3583,406
2020-04-08,Aragón,3760,431
2020-04-09,Aragón,3909,454
2020-04-10,Aragón,3994,486
2020-04-11,Aragón,4094,519
2020-04-12,Aragón,4184,539
2020-04-13,Aragón,4269,561
2020-04-14,Aragón,4340,590
2020-04-15,Aragón,4413,606
2020-04-16,Aragón,4496,625
2020-04-17,Aragón,4554,644
2020-04-18,Aragón,4601,661
2020-04-19,Aragón,4652,671
2020-04-20,Aragón,4711,684
2020-04-21,Aragón,4791,709
2020-04-22,Aragón,4841,721
2020-04-23,Aragón,4890,733
2020-04-24,Aragón,4949,747
2020-04-25,Aragón,4975,757
2020-04-26,Aragón,4989,766
2020-04-27,Aragón,5044,777
2020-04-28,Aragón,5107,784
2020-04-29,Aragón,5130,798
2020-04-30,Aragón,5164,803
2020-05-01,Aragón,5183,804
2020-05-02,Aragón,5205,810
2020-05-03,Aragón,5221,816
2020-05-04,Aragón,5247,826
2020-05-05,Aragón,5269,831
2020-05-06,Aragón,5293,837
2020-05-07,Aragón,5314,847
2020-05-08,Aragón,5340,850
2020-05-09,Aragón,5358,856
2020-05-10,Aragón,5380,859
2020-05-11,Aragón,5389,863
2020-05-12,Aragón,5414,867
2020-05-13,Aragón,5455,872
2020-05-14,Aragón,5483,874
2020-05-15,Aragón,5506,878
2020-05-16,Aragón,5518,879
2020-05-17,Aragón,5531,882
2020-05-18,Aragón,5555,883
2020-05-19,Aragón,5582,885
2020-05-20,Aragón,5602,887
2020-05-21,Aragón,5624,888
2020-05-22,Aragón,5639,888
2020-05-23,Aragón,5655,889
2020-05-24,Aragón,5659,889
2020-05-25,Aragón,5679,892
2020-05-26,Aragón,5694,893
2020-05-27,Aragón,5713,895
2020-05-28,Aragón,5724,897
2020-05-29,Aragón,5736,898
2020-05-30,Aragón,5743,898
2020-05-31,Aragón,5746,900
2020-06-01,Aragón,5753,903
2020-06-02,Aragón,5772,905
2020-06-03,Aragón,5773,905
2020-06-04,Aragón,5798,907
2020-06-05,Aragón,5809,908
2020-06-06,Aragón,5819,908
2020-06-07,Aragón,5825,908
2020-06-08,Aragón,5828,908
2020-06-09,Aragón,5842,908
2020-06-10,Aragón,5848,910
2020-06-11,Aragón,5856,910
2020-06-12,Aragón,5861,910
2020-06-13,Aragón,5866,911
2020-06-14,Aragón,5869,911
2020-06-15,Aragón,5871,911
2020-06-16,Aragón,5875,911
2020-06-17,Aragón,5879,912
2020-06-18,Aragón,5906,913
2020-06-19,Aragón,5922,913
2020-06-20,Aragón,5952,913
2020-06-21,Aragón,5981,913
2020-06-22,Aragón,6014,913
2020-06-23,Aragón,6046,913
2020-06-24,Aragón,6089,913
2020-06-25,Aragón,6131,913
2020-06-26,Aragón,6153,913
2020-06-27,Aragón,6194,913
2020-06-28,Aragón,6208,914
2020-06-29,Aragón,6220,914
2020-06-30,Aragón,6241,914
2020-07-01,Aragón,6271,914
2020-07-02,Aragón,6302,914
2020-07-03,Aragón,6342,917
2020-07-04,Aragón,6370,917
2020-07-05,Aragón,6382,917
2020-07-06,Aragón,6409,918
2020-07-07,Aragón,6463,918
2020-07-08,Aragón,6518,919
2020-07-09,Aragón,6581,919
2020-07-10,Aragón,6641,919
2020-07-11,Aragón,6755,919
2020-07-12,Aragón,6789,919
2020-07-13,Aragón,6881,919
2020-07-14,Aragón,7046,919
2020-07-15,Aragón,7315,919
2020-07-16,Aragón,7556,919
2020-07-17,Aragón,7845,919
2020-07-18,Aragón,8094,919
2020-07-19,Aragón,8377,920
2020-07-20,Aragón,8566,921
2020-07-21,Aragón,8864,922
2020-07-22,Aragón,9254,922
2020-07-23,Aragón,9558,923
2020-07-24,Aragón,10015,923
2020-07-25,Aragón,10314,926
2020-07-26,Aragón,10708,928
2020-07-27,Aragón,11089,929
2020-07-28,Aragón,11530,937
2020-07-29,Aragón,11890,940
2020-07-30,Aragón,12410,943
2020-07-31,Aragón,12909,949
2020-08-01,Aragón,14016,951
2020-08-02,Aragón,14539,954
2020-08-03,Aragón,14947,960
2020-08-04,Aragón,15539,968
2020-08-05,Aragón,15908,972
2020-08-06,Aragón,16518,981
2020-08-07,Aragón,17118,989
2020-08-08,Aragón,17726,1007
2020-08-09,Aragón,18046,1012
2020-08-10,Aragón,18501,1022
2020-08-11,Aragón,18809,1034
2020-08-12,Aragón,19229,1046
2020-08-13,Aragón,19710,1052
2020-08-14,Aragón,20273,1063
2020-08-15,Aragón,20728,1067
2020-08-16,Aragón,21072,1072
2020-08-17,Aragón,21431,1080
2020-08-18,Aragón,21874,1098
2020-08-19,Aragón,22206,1112
2020-08-20,Aragón,22579,1119
2020-08-21,Aragón,22852,1132
2020-08-22,Aragón,23244,1141
2020-08-23,Aragón,23434,1153
2020-08-24,Aragón,23598,1155
2020-08-25,Aragón,23877,1163
2020-08-26,Aragón,24136,1165
2020-08-27,Aragón,24313,1175
2020-08-28,Aragón,24589,1178
2020-08-29,Aragón,24832,1180
2020-08-30,Aragón,24998,1186
2020-08-31,Aragón,25216,1193
2020-09-01,Aragón,25463,1203
2020-09-02,Aragón,25697,1211
2020-09-03,Aragón,26051,1216
2020-09-04,Aragón,26309,1219
2020-09-05,Aragón,26718,1221
2020-09-06,Aragón,26935,1224
2020-09-07,Aragón,27145,1232
2020-09-08,Aragón,27422,1244
2020-09-09,Aragón,27796,1253
2020-09-10,Aragón,28166,1260
2020-09-11,Aragón,28654,1266
2020-09-12,Aragón,28989,1275
2020-09-13,Aragón,29363,1284
2020-09-14,Aragón,29571,1287
2020-09-15,Aragón,29856,1298
2020-09-16,Aragón,30174,1302
2020-09-17,Aragón,30571,1310
2020-09-18,Aragón,30980,1317
2020-09-19,Aragón,31373,1324
2020-09-20,Aragón,31627,1329
2020-09-21,Aragón,31925,1338
2020-09-22,Aragón,32126,1349
2020-09-23,Aragón,32361,1356
2020-09-24,Aragón,32753,1363
2020-09-25,Aragón,33125,1369
2020-09-26,Aragón,33378,1384
2020-09-27,Aragón,33708,1389
2020-09-28,Aragón,33913,1393
2020-09-29,Aragón,34198,1401
2020-09-30,Aragón,34443,1403
2020-10-01,Aragón,34811,1416
2020-10-02,Aragón,35233,1418
2020-10-03,Aragón,35540,1420
2020-10-04,Aragón,35855,1424
2020-10-05,Aragón,36148,1432
2020-10-06,Aragón,36547,1442
2020-10-07,Aragón,36980,1448
2020-10-08,Aragón,37463,1456
2020-10-09,Aragón,38023,1458
2020-10-10,Aragón,38391,1463
2020-10-11,Aragón,38759,1465
2020-10-12,Aragón,39094,1471
2020-10-13,Aragón,39382,1475
2020-10-14,Aragón,39923,1482
2020-10-15,Aragón,40509,1490
2020-10-16,Aragón,41157,1496
2020-10-17,Aragón,41684,1503
2020-10-18,Aragón,42129,1504
2020-10-19,Aragón,42816,1513
2020-10-20,Aragón,43694,1530
2020-10-21,Aragón,44677,1537
2020-10-22,Aragón,45773,1548
2020-10-23,Aragón,46954,1565
2020-10-24,Aragón,47920,1573
2020-10-25,Aragón,48622,1580
2020-10-26,Aragón,49561,1588
2020-10-27,Aragón,50648,1605
2020-10-28,Aragón,51693,1617
2020-10-29,Aragón,52785,1629
2020-10-30,Aragón,53885,1645
2020-10-31,Aragón,54800,1661
2020-11-01,Aragón,55480,1674
2020-11-02,Aragón,56086,1691
2020-11-03,Aragón,56905,1711
2020-11-04,Aragón,57952,1739
2020-11-05,Aragón,58880,1765
2020-11-06,Aragón,59898,1798
2020-11-07,Aragón,60624,1819
2020-11-08,Aragón,60990,1846
2020-11-09,Aragón,61625,1865
2020-11-10,Aragón,62391,1904
2020-11-11,Aragón,63062,1922
2020-11-12,Aragón,63659,1956
2020-11-13,Aragón,64214,1996
2020-11-14,Aragón,64548,2011
2020-11-15,Aragón,64798,2026
2020-11-16,Aragón,65169,2056
2020-11-17,Aragón,65614,2090
2020-11-18,Aragón,66123,2106
2020-11-19,Aragón,66491,2131
2020-11-20,Aragón,66843,2146
2020-11-21,Aragón,67089,2159
2020-11-22,Aragón,67219,2172
2020-11-23,Aragón,67437,2188
2020-11-24,Aragón,67752,2211
2020-11-25,Aragón,68039,2240
2020-11-26,Aragón,68357,2260
2020-11-27,Aragón,68646,2272
2020-11-28,Aragón,68915,2280
2020-11-29,Aragón,69055,2291
2020-11-30,Aragón,69257,2302
2020-12-01,Aragón,69616,2311
2020-12-02,Aragón,69910,2315
2020-12-03,Aragón,70160,2319
2020-12-04,Aragón,70381,2337
2020-12-05,Aragón,70540,2348
2020-12-06,Aragón,70660,2357
2020-12-07,Aragón,70777,2366
2020-12-08,Aragón,70884,2373
2020-12-09,Aragón,71060,2393
2020-12-10,Aragón,71357,2403
2020-12-11,Aragón,71642,2414
2020-12-12,Aragón,71826,2422
2020-12-13,Aragón,71962,2435
2020-12-14,Aragón,72152,2442
2020-12-15,Aragón,72395,2450
2020-12-16,Aragón,72607,2456
2020-12-17,Aragón,72769,2468
2020-12-18,Aragón,72991,2476
2020-12-19,Aragón,73150,2480
2020-12-20,Aragón,73246,2482
2020-12-21,Aragón,73403,2492
2020-12-22,Aragón,73597,2501
2020-12-23,Aragón,73740,2510
2020-12-24,Aragón,74060,2513
2020-12-25,Aragón,74178,2516
2020-12-26,Aragón,74271,2523
2020-12-27,Aragón,74403,2530
2020-12-28,Aragón,74653,2537
2020-12-29,Aragón,75044,2550
2020-12-30,Aragón,75453,2557
2020-12-31,Aragón,75782,2563
2020-01-01,Asturias,0,0
2020-01-02,Asturias,0,0
2020-01-03,Asturias,0,0
2020-01-04,Asturias,0,0
2020-01-05,Asturias,0,0
2020-01-06,Asturias,0,0
2020-01-07,Asturias,0,0
2020-01-08,Asturias,0,0
2020-01-09,Asturias,0,0
2020-01-10,Asturias,0,0
2020-01-11,Asturias,0,0
2020-01-12,Asturias,0,0
2020-01-13,Asturias,0,0
2020-01-14,Asturias,0,0
2020-01-15,Asturias,0,0
2020-01-16,Asturias,0,0
2020-01-17,Asturias,0,0
2020-01-18,Asturias,0,0
2020-01-19,Asturias,0,0
2020-01-20,Asturias,0,0
2020-01-21,Asturias,0,0
2020-01-22,Asturias,0,0
2020-01-23,Asturias,0,0
2020-01-24,Asturias,0,0
2020-01-25,Asturias,0,0
2020-01-26,Asturias,0,0
2020-01-27,Asturias,0,0
2020-01-28,Asturias,0,0
2020-01-29,Asturias,0,0
2020-01-30,Asturias,0,0
2020-01-31,Asturias,0,0
2020-02-01,Asturias,0,0
2020-02-02,Asturias,0,0
2020-02-03,Asturias,0,0
2020-02-04,Asturias,0,0
2020-02-05,Asturias,0,0
2020-02-06,Asturias,0,0
2020-02-07,Asturias,0,0
2020-02-08,Asturias,0,0
2020-02-09,Asturias,0,0
2020-02-10,Asturias,0,0
2020-02-11,Asturias,0,0
2020-02-12,Asturias,0,0
2020-02-13,Asturias,0,0
2020-02-14,Asturias,0,0
2020-02-15,Asturias,0,0
2020-02-16,Asturias,0,0
2020-02-17,Asturias,0,0
2020-02-18,Asturias,0,0
2020-02-19,Asturias,0,0
2020-02-20,Asturias,0,0
2020-02-21,Asturias,0,0
2020-02-22,Asturias,0,0
2020-02-23,Asturias,0,0
2020-02-24,Asturias,0,0
2020-02-25,Asturias,0,0
2020-02-26,Asturias,0,0
2020-02-27,Asturias,0,0
2020-02-28,Asturias,0,0
2020-02-29,Asturias,1,0
2020-03-01,Asturias,1,0
2020-03-02,Asturias,1,0
2020-03-03,Asturias,3,0
2020-03-04,Asturias,5,0
2020-03-05,Asturias,5,0
2020-03-06,Asturias,8,0
2020-03-07,Asturias,9,0
2020-03-08,Asturias,11,0
2020-03-09,Asturias,16,0
2020-03-10,Asturias,33,0
2020-03-11,Asturias,38,0
2020-03-12,Asturias,41,1
2020-03-13,Asturias,87,1
2020-03-14,Asturias,126,1
2020-03-15,Asturias,163,1
2020-03-16,Asturias,228,1
2020-03-17,Asturias,273,1
2020-03-18,Asturias,314,1
2020-03-19,Asturias,433,3
2020-03-20,Asturias,528,6
2020-03-21,Asturias,577,11
2020-03-22,Asturias,629,21
2020-03-23,Asturias,762,25
2020-03-24,Asturias,820,28
2020-03-25,Asturias,900,28
2020-03-26,Asturias,969,38
2020-03-27,Asturias,1046,43
2020-03-28,Asturias,1152,46
2020-03-29,Asturias,1216,58
2020-03-30,Asturias,1305,65
2020-03-31,Asturias,1377,74
2020-04-01,Asturias,1445,75
2020-04-02,Asturias,1514,79
2020-04-03,Asturias,1586,82
2020-04-04,Asturias,1640,86
2020-04-05,Asturias,1695,92
2020-04-06,Asturias,1717,100
2020-04-07,Asturias,1746,106
2020-04-08,Asturias,1792,112
2020-04-09,Asturias,1840,128
2020-04-10,Asturias,1883,133
2020-04-11,Asturias,1965,150
2020-04-12,Asturias,2017,157
2020-04-13,Asturias,2047,165
2020-04-14,Asturias,2106,173
2020-04-15,Asturias,2128,177
2020-04-16,Asturias,2181,187
2020-04-17,Asturias,2205,191
2020-04-18,Asturias,2222,198
2020-04-19,Asturias,2232,200
2020-04-20,Asturias,2239,204
2020-04-21,Asturias,2249,212
2020-04-22,Asturias,2260,223
2020-04-23,Asturias,2264,229
2020-04-24,Asturias,2268,236
2020-04-25,Asturias,2280,244
2020-04-26,Asturias,2282,249
2020-04-27,Asturias,2288,253
2020-04-28,Asturias,2303,260
2020-04-29,Asturias,2314,264
2020-04-30,Asturias,2329,265
2020-05-01,Asturias,2330,271
2020-05-02,Asturias,2332,271
2020-05-03,Asturias,2334,275
2020-05-04,Asturias,2335,276
2020-05-05,Asturias,2340,279
2020-05-06,Asturias,2349,280
2020-05-07,Asturias,2357,281
2020-05-08,Asturias,2363,281
2020-05-09,Asturias,2365,284
2020-05-10,Asturias,2369,289
2020-05-11,Asturias,2371,292
2020-05-12,Asturias,2375,294
2020-05-13,Asturias,2376,295
2020-05-14,Asturias,2383,300
2020-05-15,Asturias,2385,301
2020-05-16,Asturias,2385,301
2020-05-17,Asturias,2389,304
2020-05-18,Asturias,2392,306
2020-05-19,Asturias,2393,308
2020-05-20,Asturias,2393,310
2020-05-21,Asturias,2394,311
2020-05-22,Asturias,2394,311
2020-05-23,Asturias,2396,312
2020-05-24,Asturias,2398,312
2020-05-25,Asturias,2398,312
2020-05-26,Asturias,2398,313
2020-05-27,Asturias,2399,314
2020-05-28,Asturias,2401,314
2020-05-29,Asturias,2421,314
2020-05-30,Asturias,2423,321
2020-05-31,Asturias,2425,322
2020-06-01,Asturias,2425,322
2020-06-02,Asturias,2425,322
2020-06-03,Asturias,2425,323
2020-06-04,Asturias,2425,325
2020-06-05,Asturias,2427,327
2020-06-06,Asturias,2428,329
2020-06-07,Asturias,2430,330
2020-06-08,Asturias,2431,330
2020-06-09,Asturias,2431,331
2020-06-10,Asturias,2431,332
2020-06-11,Asturias,2435,333
2020-06-12,Asturias,2435,333
2020-06-13,Asturias,2435,333
2020-06-14,Asturias,2435,333
2020-06-15,Asturias,2435,333
2020-06-16,Asturias,2435,334
2020-06-17,Asturias,2435,334
2020-06-18,Asturias,2435,334
2020-06-19,Asturias,2435,334
2020-06-20,Asturias,2435,335
2020-06-21,Asturias,2435,336
2020-06-22,Asturias,2435,336
2020-06-23,Asturias,2435,336
2020-06-24,Asturias,2435,336
2020-06-25,Asturias,2435,336
2020-06-26,Asturias,2435,336
2020-06-27,Asturias,2435,336
2020-06-28,Asturias,2435,336
2020-06-29,Asturias,2435,336
2020-06-30,Asturias,2435,338
2020-07-01,Asturias,2435,339
2020-07-02,Asturias,2435,339
2020-07-03,Asturias,2435,339
2020-07-04,Asturias,2435,339
2020-07-05,Asturias,2435,339
2020-07-06,Asturias,2435,339
2020-07-07,Asturias,2436,339
2020-07-08,Asturias,2436,339
2020-07-09,Asturias,2437,339
2020-07-10,Asturias,2437,339
2020-07-11,Asturias,2437,339
2020-07-12,Asturias,2437,339
2020-07-13,Asturias,2442,339
2020-07-14,Asturias,2442,339
2020-07-15,Asturias,2442,339
2020-07-16,Asturias,2442,339
2020-07-17,Asturias,2443,339
2020-07-18,Asturias,2444,339
2020-07-19,Asturias,2445,339
2020-07-20,Asturias,2447,339
2020-07-21,Asturias,2448,339
2020-07-22,Asturias,2452,339
2020-07-23,Asturias,2454,339
2020-07-24,Asturias,2455,339
2020-07-25,Asturias,2461,339
2020-07-26,Asturias,2466,339
2020-07-27,Asturias,2468,339
2020-07-28,Asturias,2481,339
2020-07-29,Asturias,2495,339
2020-07-30,Asturias,2515,339
2020-07-31,Asturias,2530,339
2020-08-01,Asturias,2546,339
2020-08-02,Asturias,2554,339
2020-08-03,Asturias,2560,339
2020-08-04,Asturias,2574,339
2020-08-05,Asturias,2608,339
2020-08-06,Asturias,2636,339
2020-08-07,Asturias,2661,339
2020-08-08,Asturias,2686,339
2020-08-09,Asturias,2702,339
2020-08-10,Asturias,2716,339
2020-08-11,Asturias,2737,339
2020-08-12,Asturias,2764,339
2020-08-13,Asturias,2786,339
2020-08-14,Asturias,2819,339
2020-08-15,Asturias,2842,339
2020-08-16,Asturias,2860,339
2020-08-17,Asturias,2879,339
2020-08-18,Asturias,2909,339
2020-08-19,Asturias,2932,339
2020-08-20,Asturias,2972,339
2020-08-21,Asturias,3003,339
2020-08-22,Asturias,3029,339
2020-08-23,Asturias,3048,340
2020-08-24,Asturias,3098,340
2020-08-25,Asturias,3144,340
2020-08-26,Asturias,3181,340
2020-08-27,Asturias,3217,340
2020-08-28,Asturias,3262,340
2020-08-29,Asturias,3293,340
2020-08-30,Asturias,3320,340
2020-08-31,Asturias,3349,340
2020-09-01,Asturias,3388,340
2020-09-02,Asturias,3451,340
2020-09-03,Asturias,3503,341
2020-09-04,Asturias,3570,342
2020-09-05,Asturias,3621,342
2020-09-06,Asturias,3676,342
2020-09-07,Asturias,3690,343
2020-09-08,Asturias,3754,343
2020-09-09,Asturias,3779,343
2020-09-10,Asturias,3823,343
2020-09-11,Asturias,3907,345
2020-09-12,Asturias,3973,345
2020-09-13,Asturias,4043,345
2020-09-14,Asturias,4095,346
2020-09-15,Asturias,4165,346
2020-09-16,Asturias,4245,347
2020-09-17,Asturias,4338,347
2020-09-18,Asturias,4434,347
2020-09-19,Asturias,4566,347
2020-09-20,Asturias,4623,347
2020-09-21,Asturias,4691,348
2020-09-22,Asturias,4772,348
2020-09-23,Asturias,4872,348
2020-09-24,Asturias,4963,349
2020-09-25,Asturias,5092,349
2020-09-26,Asturias,5203,350
2020-09-27,Asturias,5266,350
2020-09-28,Asturias,5333,350
2020-09-29,Asturias,5402,352
2020-09-30,Asturias,5509,355
2020-10-01,Asturias,5585,356
2020-10-02,Asturias,5727,356
2020-10-03,Asturias,5822,356
2020-10-04,Asturias,5914,356
2020-10-05,Asturias,5998,356
2020-10-06,Asturias,6115,357
2020-10-07,Asturias,6235,358
2020-10-08,Asturias,6356,361
2020-10-09,Asturias,6587,363
2020-10-10,Asturias,6826,363
2020-10-11,Asturias,6987,363
2020-10-12,Asturias,7127,364
2020-10-13,Asturias,7312,369
2020-10-14,Asturias,7501,371
2020-10-15,Asturias,7701,372
2020-10-16,Asturias,7909,375
2020-10-17,Asturias,8188,377
2020-10-18,Asturias,8443,379
2020-10-19,Asturias,8653,381
2020-10-20,Asturias,8839,386
2020-10-21,Asturias,9110,395
